gene,inMod
evm.TU.chromosome_13.2536,1
evm.TU.chromosome_13.2537,1
evm.TU.chromosome_13.254,0
evm.TU.chromosome_13.2541,1
evm.TU.chromosome_13.2542,1
evm.TU.chromosome_13.2543,1
evm.TU.chromosome_13.2545,1
evm.TU.chromosome_13.2546,1
evm.TU.chromosome_13.2547,1
evm.TU.chromosome_13.2548,0
evm.TU.chromosome_13.2549,1
evm.TU.chromosome_13.255,1
evm.TU.chromosome_13.2550,1
evm.TU.chromosome_13.2551,1
evm.TU.chromosome_13.2552,0
evm.TU.chromosome_13.2555,1
evm.TU.chromosome_13.256,1
evm.TU.chromosome_13.2560,1
evm.TU.chromosome_13.2561,0
evm.TU.chromosome_13.2564,1
evm.TU.chromosome_13.2565,1
evm.TU.chromosome_13.2567,0
evm.TU.chromosome_13.2569,0
evm.TU.chromosome_13.2570,0
evm.TU.chromosome_13.2571,0
evm.TU.chromosome_13.2572,0
evm.TU.chromosome_13.2573,1
evm.TU.chromosome_13.2574,0
evm.TU.chromosome_13.2575,0
evm.TU.chromosome_13.2576_evm.TU.chromosome_13.2581,1
evm.TU.chromosome_13.258,1
evm.TU.chromosome_13.2582,0
evm.TU.chromosome_13.2583,1
evm.TU.chromosome_13.2584,0
evm.TU.chromosome_13.2585,0
evm.TU.chromosome_13.2586,1
evm.TU.chromosome_13.2587,0
evm.TU.chromosome_13.2589,0
evm.TU.chromosome_13.2591,0
evm.TU.chromosome_13.2592,1
evm.TU.chromosome_13.2593,1
evm.TU.chromosome_13.2594,0
evm.TU.chromosome_13.2595,1
evm.TU.chromosome_13.2596,0
evm.TU.chromosome_13.2597,0
evm.TU.chromosome_13.2598,1
evm.TU.chromosome_13.2599,1
evm.TU.chromosome_13.26,1
evm.TU.chromosome_13.2601,1
evm.TU.chromosome_13.2602,1
evm.TU.chromosome_13.2604,1
evm.TU.chromosome_13.2607,0
evm.TU.chromosome_13.261,1
evm.TU.chromosome_13.2610,1
evm.TU.chromosome_13.2611,1
evm.TU.chromosome_13.2612,1
evm.TU.chromosome_13.2613,0
evm.TU.chromosome_13.2615,0
evm.TU.chromosome_13.2616,0
evm.TU.chromosome_13.2619,1
evm.TU.chromosome_13.2621,1
evm.TU.chromosome_13.2626,1
evm.TU.chromosome_13.2628,1
evm.TU.chromosome_13.2630,1
evm.TU.chromosome_13.2631,1
evm.TU.chromosome_13.2633,0
evm.TU.chromosome_13.2634,1
evm.TU.chromosome_13.2635,1
evm.TU.chromosome_13.2636,0
evm.TU.chromosome_13.2637,1
evm.TU.chromosome_13.2638,0
evm.TU.chromosome_13.2639,1
evm.TU.chromosome_13.264,1
evm.TU.chromosome_13.2640,1
evm.TU.chromosome_13.2641,1
evm.TU.chromosome_13.2642,0
evm.TU.chromosome_13.2643,0
evm.TU.chromosome_13.2644,1
evm.TU.chromosome_13.2645,1
evm.TU.chromosome_13.2646,1
evm.TU.chromosome_13.2647,1
evm.TU.chromosome_13.2648,1
evm.TU.chromosome_13.2649,1
evm.TU.chromosome_13.265,1
evm.TU.chromosome_13.2650,1
evm.TU.chromosome_13.2651,1
evm.TU.chromosome_13.2652,1
evm.TU.chromosome_13.2653,0
evm.TU.chromosome_13.2654,0
evm.TU.chromosome_13.2655,1
evm.TU.chromosome_13.2656,1
evm.TU.chromosome_13.2657,1
evm.TU.chromosome_13.2658,0
evm.TU.chromosome_13.2659,1
evm.TU.chromosome_13.266,1
evm.TU.chromosome_13.2661,1
evm.TU.chromosome_13.2662,1
evm.TU.chromosome_13.2663,1
evm.TU.chromosome_13.2664,1
evm.TU.chromosome_13.2666,1
evm.TU.chromosome_13.2667,1
evm.TU.chromosome_13.2668,1
evm.TU.chromosome_13.267,1
evm.TU.chromosome_13.2670,1
evm.TU.chromosome_13.2671,1
evm.TU.chromosome_13.2672,1
evm.TU.chromosome_13.2673,1
evm.TU.chromosome_13.2674,0
evm.TU.chromosome_13.2675,1
evm.TU.chromosome_13.2676,1
evm.TU.chromosome_13.2677,0
evm.TU.chromosome_13.2678,1
evm.TU.chromosome_13.2679,1
evm.TU.chromosome_13.2680,0
evm.TU.chromosome_13.2681,0
evm.TU.chromosome_13.2682,1
evm.TU.chromosome_13.2683,1
evm.TU.chromosome_13.2684,1
evm.TU.chromosome_13.2685,1
evm.TU.chromosome_13.2686,0
evm.TU.chromosome_13.2687,0
evm.TU.chromosome_13.2689,0
evm.TU.chromosome_13.2691,0
evm.TU.chromosome_13.2692,1
evm.TU.chromosome_13.2693,1
evm.TU.chromosome_13.2694,1
evm.TU.chromosome_13.2695,1
evm.TU.chromosome_13.2696,0
evm.TU.chromosome_13.2697,0
evm.TU.chromosome_13.2698,1
evm.TU.chromosome_13.2699,1
evm.TU.chromosome_13.27,0
evm.TU.chromosome_13.2700,0
evm.TU.chromosome_13.2701,1
evm.TU.chromosome_13.2702,1
evm.TU.chromosome_13.2703,1
evm.TU.chromosome_13.2704,1
evm.TU.chromosome_13.2705,1
evm.TU.chromosome_13.2706,1
evm.TU.chromosome_13.2707,1
evm.TU.chromosome_13.2708,1
evm.TU.chromosome_13.2710,1
evm.TU.chromosome_13.2711,1
evm.TU.chromosome_13.2712,1
evm.TU.chromosome_13.2713,0
evm.TU.chromosome_13.2714,1
evm.TU.chromosome_13.2715,0
evm.TU.chromosome_13.2716,0
evm.TU.chromosome_13.2717,1
evm.TU.chromosome_13.2718,1
evm.TU.chromosome_13.2719,1
evm.TU.chromosome_13.2720,1
evm.TU.chromosome_13.2721,1
evm.TU.chromosome_13.2722,0
evm.TU.chromosome_13.2723,1
evm.TU.chromosome_13.2724,0
evm.TU.chromosome_13.2725,0
evm.TU.chromosome_13.2726,1
evm.TU.chromosome_13.2727,1
evm.TU.chromosome_13.2728,1
evm.TU.chromosome_13.2729,1
evm.TU.chromosome_13.2730,1
evm.TU.chromosome_13.2731,1
evm.TU.chromosome_13.2732,1
evm.TU.chromosome_13.2733,0
evm.TU.chromosome_13.2734,0
evm.TU.chromosome_13.2735,1
evm.TU.chromosome_13.2736,0
evm.TU.chromosome_13.2739,1
evm.TU.chromosome_13.274,1
evm.TU.chromosome_13.2741,1
evm.TU.chromosome_13.2742,0
evm.TU.chromosome_13.2743,0
evm.TU.chromosome_13.2744,1
evm.TU.chromosome_13.2745,1
evm.TU.chromosome_13.2746,0
evm.TU.chromosome_13.2747,1
evm.TU.chromosome_13.2748,1
evm.TU.chromosome_13.2749,1
evm.TU.chromosome_13.2750,0
evm.TU.chromosome_13.2751,0
evm.TU.chromosome_13.2752,0
evm.TU.chromosome_13.2753,0
evm.TU.chromosome_13.2754,0
evm.TU.chromosome_13.2755,1
evm.TU.chromosome_13.2756,1
evm.TU.chromosome_13.2757,1
evm.TU.chromosome_13.2758,1
evm.TU.chromosome_13.2759,1
evm.TU.chromosome_13.276,1
evm.TU.chromosome_13.2760,1
evm.TU.chromosome_13.2761,0
evm.TU.chromosome_13.2762,0
evm.TU.chromosome_13.2763,0
evm.TU.chromosome_13.2764,0
evm.TU.chromosome_13.2765,1
evm.TU.chromosome_13.2766,1
evm.TU.chromosome_13.2767,1
evm.TU.chromosome_13.2768,1
evm.TU.chromosome_13.2769,1
evm.TU.chromosome_13.277,1
evm.TU.chromosome_13.2770,1
evm.TU.chromosome_13.2771,1
evm.TU.chromosome_13.2772,1
evm.TU.chromosome_13.2773,1
evm.TU.chromosome_13.2774,1
evm.TU.chromosome_13.2778,1
evm.TU.chromosome_13.2779,1
evm.TU.chromosome_13.278,0
evm.TU.chromosome_13.2780,1
evm.TU.chromosome_13.2781,1
evm.TU.chromosome_13.2782,1
evm.TU.chromosome_13.2783,0
evm.TU.chromosome_13.2784,1
evm.TU.chromosome_13.2785,1
evm.TU.chromosome_13.2786,1
evm.TU.chromosome_13.2787,1
evm.TU.chromosome_13.2788,0
evm.TU.chromosome_13.2789,1
evm.TU.chromosome_13.279,1
evm.TU.chromosome_13.2790,1
evm.TU.chromosome_13.2791,0
evm.TU.chromosome_13.2792,1
evm.TU.chromosome_13.2793,1
evm.TU.chromosome_13.2794,1
evm.TU.chromosome_13.2795,0
evm.TU.chromosome_13.2796,1
evm.TU.chromosome_13.2797,1
evm.TU.chromosome_13.2798,1
evm.TU.chromosome_13.2799,0
evm.TU.chromosome_13.28,0
evm.TU.chromosome_13.280,0
evm.TU.chromosome_13.2800,1
evm.TU.chromosome_13.2801,1
evm.TU.chromosome_13.2803,1
evm.TU.chromosome_13.2804,0
evm.TU.chromosome_13.2805,1
evm.TU.chromosome_13.2806,1
evm.TU.chromosome_13.2807,1
evm.TU.chromosome_13.2808,1
evm.TU.chromosome_13.2809,1
evm.TU.chromosome_13.281,0
evm.TU.chromosome_13.2810,0
evm.TU.chromosome_13.2811,0
evm.TU.chromosome_13.2812,0
evm.TU.chromosome_13.2813,0
evm.TU.chromosome_13.2814,1
evm.TU.chromosome_13.2815,1
evm.TU.chromosome_13.2816,1
evm.TU.chromosome_13.2817,1
evm.TU.chromosome_13.2819,0
evm.TU.chromosome_13.282,1
evm.TU.chromosome_13.2820,0
evm.TU.chromosome_13.2821,0
evm.TU.chromosome_13.2822,1
evm.TU.chromosome_13.2823,1
evm.TU.chromosome_13.2824,0
evm.TU.chromosome_13.2825,1
evm.TU.chromosome_13.2827,1
evm.TU.chromosome_13.2829,0
evm.TU.chromosome_13.283,1
evm.TU.chromosome_13.2830,0
evm.TU.chromosome_13.2831,0
evm.TU.chromosome_13.2832,1
evm.TU.chromosome_13.2833,1
evm.TU.chromosome_13.2834,0
evm.TU.chromosome_13.2835,1
evm.TU.chromosome_13.2836,1
evm.TU.chromosome_13.2837,1
evm.TU.chromosome_13.2838,1
evm.TU.chromosome_13.2839,1
evm.TU.chromosome_13.284,1
evm.TU.chromosome_13.2840,1
evm.TU.chromosome_13.2841,1
evm.TU.chromosome_13.2843,1
evm.TU.chromosome_13.2844,1
evm.TU.chromosome_13.2847,0
evm.TU.chromosome_13.2848,0
evm.TU.chromosome_13.2851,1
evm.TU.chromosome_13.2853,1
evm.TU.chromosome_13.2856,1
evm.TU.chromosome_13.2857,1
evm.TU.chromosome_13.2859,1
evm.TU.chromosome_13.286,1
evm.TU.chromosome_13.2862,1
evm.TU.chromosome_13.2864,1
evm.TU.chromosome_13.2865,1
evm.TU.chromosome_13.2867,0
evm.TU.chromosome_13.2868,1
evm.TU.chromosome_13.2869,1
evm.TU.chromosome_13.287,0
evm.TU.chromosome_13.2870,1
evm.TU.chromosome_13.2871,1
evm.TU.chromosome_13.2873,1
evm.TU.chromosome_13.2877,1
evm.TU.chromosome_13.2878,1
evm.TU.chromosome_13.288,1
evm.TU.chromosome_13.2881,1
evm.TU.chromosome_13.2882,1
evm.TU.chromosome_13.2883,0
evm.TU.chromosome_13.2884,0
evm.TU.chromosome_13.2885,0
evm.TU.chromosome_13.2886,0
evm.TU.chromosome_13.2888,0
evm.TU.chromosome_13.2889,1
evm.TU.chromosome_13.2890,1
evm.TU.chromosome_13.2891,1
evm.TU.chromosome_13.2892,0
evm.TU.chromosome_13.2893,1
evm.TU.chromosome_13.2894,1
evm.TU.chromosome_13.2895,0
evm.TU.chromosome_13.2896,0
evm.TU.chromosome_13.2897,0
evm.TU.chromosome_13.29,1
evm.TU.chromosome_13.290,1
evm.TU.chromosome_13.2900,1
evm.TU.chromosome_13.2901,1
evm.TU.chromosome_13.2902,1
evm.TU.chromosome_13.2903,1
evm.TU.chromosome_13.2904,1
evm.TU.chromosome_13.2905,0
evm.TU.chromosome_13.2906,0
evm.TU.chromosome_13.2908,1
evm.TU.chromosome_13.2909,1
evm.TU.chromosome_13.291,0
evm.TU.chromosome_13.2910,1
evm.TU.chromosome_13.2911,0
evm.TU.chromosome_13.2912,0
evm.TU.chromosome_13.2913,0
evm.TU.chromosome_13.2914,0
evm.TU.chromosome_13.2915,0
evm.TU.chromosome_13.2916,0
evm.TU.chromosome_13.2917,0
evm.TU.chromosome_13.2918,1
evm.TU.chromosome_13.2919,1
evm.TU.chromosome_13.292,1
evm.TU.chromosome_13.2920,1
evm.TU.chromosome_13.2921,1
evm.TU.chromosome_13.2922,1
evm.TU.chromosome_13.2923,1
evm.TU.chromosome_13.2924,1
evm.TU.chromosome_13.2927,1
evm.TU.chromosome_13.2929,1
evm.TU.chromosome_13.2930,1
evm.TU.chromosome_13.2931,1
evm.TU.chromosome_13.2935,0
evm.TU.chromosome_13.2936,1
evm.TU.chromosome_13.2938,0
evm.TU.chromosome_13.2939,1
evm.TU.chromosome_13.294,1
evm.TU.chromosome_13.2940,0
evm.TU.chromosome_13.2941,1
evm.TU.chromosome_13.2942,0
evm.TU.chromosome_13.2943,1
evm.TU.chromosome_13.2945,1
evm.TU.chromosome_13.2946,1
evm.TU.chromosome_13.2947,1
evm.TU.chromosome_13.2948,1
evm.TU.chromosome_13.2949,1
evm.TU.chromosome_13.295,1
evm.TU.chromosome_13.2950,0
evm.TU.chromosome_13.2951,1
evm.TU.chromosome_13.2952,1
evm.TU.chromosome_13.2953,0
evm.TU.chromosome_13.2954,0
evm.TU.chromosome_13.2955,1
evm.TU.chromosome_13.2956,0
evm.TU.chromosome_13.2957,1
evm.TU.chromosome_13.2958,1
evm.TU.chromosome_13.2959,1
evm.TU.chromosome_13.296,0
evm.TU.chromosome_13.2960,0
evm.TU.chromosome_13.2961,1
evm.TU.chromosome_13.2962,1
evm.TU.chromosome_13.2963,0
evm.TU.chromosome_13.2964,1
evm.TU.chromosome_13.2965,1
evm.TU.chromosome_13.2966,1
evm.TU.chromosome_13.2967,0
evm.TU.chromosome_13.2968,1
evm.TU.chromosome_13.2969,1
evm.TU.chromosome_13.297,1
evm.TU.chromosome_13.2970,1
evm.TU.chromosome_13.2971,1
evm.TU.chromosome_13.2972,0
evm.TU.chromosome_13.2973,1
evm.TU.chromosome_13.2974,1
evm.TU.chromosome_13.2975,1
evm.TU.chromosome_13.2976,1
evm.TU.chromosome_13.2977,0
evm.TU.chromosome_13.2978,1
evm.TU.chromosome_13.2980,1
evm.TU.chromosome_13.2981,0
evm.TU.chromosome_13.2982,0
evm.TU.chromosome_13.2983,0
evm.TU.chromosome_13.2984,0
evm.TU.chromosome_13.2985,0
evm.TU.chromosome_13.2986,1
evm.TU.chromosome_13.2987,1
evm.TU.chromosome_13.299,0
evm.TU.chromosome_13.2990,0
evm.TU.chromosome_13.2991,1
evm.TU.chromosome_13.2992,1
evm.TU.chromosome_13.2993,0
evm.TU.chromosome_13.2994,0
evm.TU.chromosome_13.2995,1
evm.TU.chromosome_13.2996,1
evm.TU.chromosome_13.2997,1
evm.TU.chromosome_13.2998,1
evm.TU.chromosome_13.2999,1
evm.TU.chromosome_13.30,1
evm.TU.chromosome_13.300,0
evm.TU.chromosome_13.3000,1
evm.TU.chromosome_13.3001,1
evm.TU.chromosome_13.3002,1
evm.TU.chromosome_13.3003_evm.TU.chromosome_13.3004,1
evm.TU.chromosome_13.3005,1
evm.TU.chromosome_13.3006,0
evm.TU.chromosome_13.3007,0
evm.TU.chromosome_13.3008,0
evm.TU.chromosome_13.3009,1
evm.TU.chromosome_13.301,0
evm.TU.chromosome_13.3010,1
evm.TU.chromosome_13.3011,1
evm.TU.chromosome_13.3012,1
evm.TU.chromosome_13.3013,1
evm.TU.chromosome_13.3014,1
evm.TU.chromosome_13.3015,1
evm.TU.chromosome_13.3016,1
evm.TU.chromosome_13.3017,1
evm.TU.chromosome_13.302,1
evm.TU.chromosome_13.3020,1
evm.TU.chromosome_13.3022,1
evm.TU.chromosome_13.3023,1
evm.TU.chromosome_13.3024,1
evm.TU.chromosome_13.3025,1
evm.TU.chromosome_13.3026,0
evm.TU.chromosome_13.3029,0
evm.TU.chromosome_13.303,0
evm.TU.chromosome_13.3030,1
evm.TU.chromosome_13.3031,1
evm.TU.chromosome_13.3032,1
evm.TU.chromosome_13.3033,1
evm.TU.chromosome_13.3034,0
evm.TU.chromosome_13.3035,0
evm.TU.chromosome_13.3036,1
evm.TU.chromosome_13.3037,1
evm.TU.chromosome_13.3038,1
evm.TU.chromosome_13.3039,1
evm.TU.chromosome_13.304,1
evm.TU.chromosome_13.3041,0
evm.TU.chromosome_13.3043,1
evm.TU.chromosome_13.3044,1
evm.TU.chromosome_13.3045,1
evm.TU.chromosome_13.3047,0
evm.TU.chromosome_13.3048,1
evm.TU.chromosome_13.3049,1
evm.TU.chromosome_13.305,1
evm.TU.chromosome_13.3051,1
evm.TU.chromosome_13.3052,1
evm.TU.chromosome_13.3053,1
evm.TU.chromosome_13.3054,1
evm.TU.chromosome_13.3055,1
evm.TU.chromosome_13.3056,1
evm.TU.chromosome_13.3057,1
evm.TU.chromosome_13.3058,0
evm.TU.chromosome_13.3059,0
evm.TU.chromosome_13.306,1
evm.TU.chromosome_13.3060,1
evm.TU.chromosome_13.3061,1
evm.TU.chromosome_13.3062,0
evm.TU.chromosome_13.3063,1
evm.TU.chromosome_13.3065,1
evm.TU.chromosome_13.3066,1
evm.TU.chromosome_13.3067,0
evm.TU.chromosome_13.3068,1
evm.TU.chromosome_13.3069,1
evm.TU.chromosome_13.307,1
evm.TU.chromosome_13.3070,0
evm.TU.chromosome_13.3071,0
evm.TU.chromosome_13.3072,1
evm.TU.chromosome_13.3073,1
evm.TU.chromosome_13.3074,0
evm.TU.chromosome_13.3076,1
evm.TU.chromosome_13.3077,0
evm.TU.chromosome_13.3078,1
evm.TU.chromosome_13.308,1
evm.TU.chromosome_13.3080,1
evm.TU.chromosome_13.3081,1
evm.TU.chromosome_13.3082,1
evm.TU.chromosome_13.3083,1
evm.TU.chromosome_13.3084,0
evm.TU.chromosome_13.3085,1
evm.TU.chromosome_13.3086,1
evm.TU.chromosome_13.3087,1
evm.TU.chromosome_13.3088,0
evm.TU.chromosome_13.3089,0
evm.TU.chromosome_13.309,1
evm.TU.chromosome_13.3090,1
evm.TU.chromosome_13.3091,1
evm.TU.chromosome_13.3092,1
evm.TU.chromosome_13.3094,1
evm.TU.chromosome_13.3097,1
evm.TU.chromosome_13.3098,1
evm.TU.chromosome_13.3099,1
evm.TU.chromosome_13.31,1
evm.TU.chromosome_13.310,1
evm.TU.chromosome_13.3100,1
evm.TU.chromosome_13.3101,1
evm.TU.chromosome_13.3102,1
evm.TU.chromosome_13.3103,1
evm.TU.chromosome_13.3104,1
evm.TU.chromosome_13.3105,1
evm.TU.chromosome_13.3107,1
evm.TU.chromosome_13.3108,1
evm.TU.chromosome_13.3109,1
evm.TU.chromosome_13.311,1
evm.TU.chromosome_13.3110,1
evm.TU.chromosome_13.3111,1
evm.TU.chromosome_13.3112,0
evm.TU.chromosome_13.3113,1
evm.TU.chromosome_13.3114,1
evm.TU.chromosome_13.3115,1
evm.TU.chromosome_13.3116,1
evm.TU.chromosome_13.3117,1
evm.TU.chromosome_13.3118,1
evm.TU.chromosome_13.3119,1
evm.TU.chromosome_13.312,1
evm.TU.chromosome_13.3120,0
evm.TU.chromosome_13.3121,1
evm.TU.chromosome_13.3122,0
evm.TU.chromosome_13.3125,1
evm.TU.chromosome_13.3126,1
evm.TU.chromosome_13.3127,1
evm.TU.chromosome_13.3128,1
evm.TU.chromosome_13.3129,1
evm.TU.chromosome_13.313,1
evm.TU.chromosome_13.3130,1
evm.TU.chromosome_13.3132,1
evm.TU.chromosome_13.3133,1
evm.TU.chromosome_13.3134,1
evm.TU.chromosome_13.3135,1
evm.TU.chromosome_13.3136,0
evm.TU.chromosome_13.3137,1
evm.TU.chromosome_13.3138,1
evm.TU.chromosome_13.314,0
evm.TU.chromosome_13.3140,1
evm.TU.chromosome_13.3141,1
evm.TU.chromosome_13.3142,1
evm.TU.chromosome_13.3143,0
evm.TU.chromosome_13.3144,1
evm.TU.chromosome_13.3148,1
evm.TU.chromosome_13.3149,1
evm.TU.chromosome_13.315,1
evm.TU.chromosome_13.3150,1
evm.TU.chromosome_13.3151,1
evm.TU.chromosome_13.3152,1
evm.TU.chromosome_13.3153,1
evm.TU.chromosome_13.3154,1
evm.TU.chromosome_13.3155,1
evm.TU.chromosome_13.3156,1
evm.TU.chromosome_13.3157,0
evm.TU.chromosome_13.3158,1
evm.TU.chromosome_13.3159,1
evm.TU.chromosome_13.3160,0
evm.TU.chromosome_13.3161,0
evm.TU.chromosome_13.3162,1
evm.TU.chromosome_13.3163,1
evm.TU.chromosome_13.3165_evm.TU.chromosome_13.3164,1
evm.TU.chromosome_13.3166,0
evm.TU.chromosome_13.3168,1
evm.TU.chromosome_13.3169,1
evm.TU.chromosome_13.317,0
evm.TU.chromosome_13.3170,1
evm.TU.chromosome_13.3171,1
evm.TU.chromosome_13.3172,1
evm.TU.chromosome_13.3173,1
evm.TU.chromosome_13.3174,1
evm.TU.chromosome_13.3175,0
evm.TU.chromosome_13.3176,1
evm.TU.chromosome_13.3178,1
evm.TU.chromosome_13.318,0
evm.TU.chromosome_13.3183,1
evm.TU.chromosome_13.3184,1
evm.TU.chromosome_13.3187,1
evm.TU.chromosome_13.3188,0
evm.TU.chromosome_13.3189,0
evm.TU.chromosome_13.3190,1
evm.TU.chromosome_13.3191,1
evm.TU.chromosome_13.3192,1
evm.TU.chromosome_13.3194,1
evm.TU.chromosome_13.3195,0
evm.TU.chromosome_13.3196,1
evm.TU.chromosome_13.3197,1
evm.TU.chromosome_13.3198,0
evm.TU.chromosome_13.3199,1
evm.TU.chromosome_13.32,1
evm.TU.chromosome_13.320,1
evm.TU.chromosome_13.3200,1
evm.TU.chromosome_13.3201,1
evm.TU.chromosome_13.3204,0
evm.TU.chromosome_13.3206,1
evm.TU.chromosome_13.3207,1
evm.TU.chromosome_13.3208,1
evm.TU.chromosome_13.3209,0
evm.TU.chromosome_13.321,1
evm.TU.chromosome_13.3210,1
evm.TU.chromosome_13.3212,1
evm.TU.chromosome_13.3213,1
evm.TU.chromosome_13.3215,1
evm.TU.chromosome_13.3216,0
evm.TU.chromosome_13.3217,1
evm.TU.chromosome_13.3218,1
evm.TU.chromosome_13.3219,1
evm.TU.chromosome_13.3220,1
evm.TU.chromosome_13.3221,1
evm.TU.chromosome_13.3222,1
evm.TU.chromosome_13.3223,1
evm.TU.chromosome_13.3224,1
evm.TU.chromosome_13.3225,0
evm.TU.chromosome_13.3226,1
evm.TU.chromosome_13.3227,0
evm.TU.chromosome_13.3228,0
evm.TU.chromosome_13.3229,1
evm.TU.chromosome_13.323,1
evm.TU.chromosome_13.3230,0
evm.TU.chromosome_13.3231,1
evm.TU.chromosome_13.3232,1
evm.TU.chromosome_13.3233,1
evm.TU.chromosome_13.3234,1
evm.TU.chromosome_13.3235,0
evm.TU.chromosome_13.3236,0
evm.TU.chromosome_13.3237,1
evm.TU.chromosome_13.3238,1
evm.TU.chromosome_13.3239,0
evm.TU.chromosome_13.3240,1
evm.TU.chromosome_13.3241,0
evm.TU.chromosome_13.3242,1
evm.TU.chromosome_13.3243,1
evm.TU.chromosome_13.3245,0
evm.TU.chromosome_13.3246,1
evm.TU.chromosome_13.3247,1
evm.TU.chromosome_13.3248,1
evm.TU.chromosome_13.3249,1
evm.TU.chromosome_13.3250,1
evm.TU.chromosome_13.3251,1
evm.TU.chromosome_13.3252,0
evm.TU.chromosome_13.3253,1
evm.TU.chromosome_13.3254,1
evm.TU.chromosome_13.3255,1
evm.TU.chromosome_13.3256,1
evm.TU.chromosome_13.3257,0
evm.TU.chromosome_13.3258,1
evm.TU.chromosome_13.3259,1
evm.TU.chromosome_13.3260,0
evm.TU.chromosome_13.3261,1
evm.TU.chromosome_13.3262,1
evm.TU.chromosome_13.3263,1
evm.TU.chromosome_13.3264,0
evm.TU.chromosome_13.3265,1
evm.TU.chromosome_13.3266,1
evm.TU.chromosome_13.3268,0
evm.TU.chromosome_13.3269,1
evm.TU.chromosome_13.3270,1
evm.TU.chromosome_13.3272,1
evm.TU.chromosome_13.3273,0
evm.TU.chromosome_13.3274,1
evm.TU.chromosome_13.3277,1
evm.TU.chromosome_13.3278,0
evm.TU.chromosome_13.3279,1
evm.TU.chromosome_13.328,0
evm.TU.chromosome_13.3280,1
evm.TU.chromosome_13.3281,1
evm.TU.chromosome_13.3282,1
evm.TU.chromosome_13.3283,1
evm.TU.chromosome_13.3284,0
evm.TU.chromosome_13.3285,0
evm.TU.chromosome_13.3286,1
evm.TU.chromosome_13.3287,0
evm.TU.chromosome_13.3288,0
evm.TU.chromosome_13.329,1
evm.TU.chromosome_13.3291,1
evm.TU.chromosome_13.3292,1
evm.TU.chromosome_13.3293,0
evm.TU.chromosome_13.3294,1
evm.TU.chromosome_13.3295,0
evm.TU.chromosome_13.3296,1
evm.TU.chromosome_13.3297,1
evm.TU.chromosome_13.3298,0
evm.TU.chromosome_13.3299,1
evm.TU.chromosome_13.330,1
evm.TU.chromosome_13.3300,0
evm.TU.chromosome_13.3301,1
evm.TU.chromosome_13.3302,1
evm.TU.chromosome_13.3303,0
evm.TU.chromosome_13.3304,0
evm.TU.chromosome_13.3305,1
evm.TU.chromosome_13.3306,1
evm.TU.chromosome_13.3307,1
evm.TU.chromosome_13.3308,1
evm.TU.chromosome_13.3309,1
evm.TU.chromosome_13.3310,0
evm.TU.chromosome_13.3311,1
evm.TU.chromosome_13.3312,0
evm.TU.chromosome_13.3313,1
evm.TU.chromosome_13.3317,1
evm.TU.chromosome_13.3318,0
evm.TU.chromosome_13.3319,1
evm.TU.chromosome_13.3320,1
evm.TU.chromosome_13.3321,0
evm.TU.chromosome_13.3322,0
evm.TU.chromosome_13.3323,0
evm.TU.chromosome_13.3324,1
evm.TU.chromosome_13.3325,0
evm.TU.chromosome_13.3326,1
evm.TU.chromosome_13.3327,1
evm.TU.chromosome_13.3328_evm.TU.chromosome_13.3330,1
evm.TU.chromosome_13.3332,0
evm.TU.chromosome_13.3333,0
evm.TU.chromosome_13.3334,1
evm.TU.chromosome_13.3335,1
evm.TU.chromosome_13.3336,1
evm.TU.chromosome_13.3337,0
evm.TU.chromosome_13.3338,0
evm.TU.chromosome_13.3339,1
evm.TU.chromosome_13.3340,0
evm.TU.chromosome_13.3341,1
evm.TU.chromosome_13.3342,1
evm.TU.chromosome_13.3343,1
evm.TU.chromosome_13.3344,1
evm.TU.chromosome_13.3345,1
evm.TU.chromosome_13.3346,0
evm.TU.chromosome_13.3347,1
evm.TU.chromosome_13.3348,0
evm.TU.chromosome_13.3349,1
evm.TU.chromosome_13.3350,1
evm.TU.chromosome_13.3351,0
evm.TU.chromosome_13.3352,0
evm.TU.chromosome_13.3353,1
evm.TU.chromosome_13.3354,0
evm.TU.chromosome_13.3355,0
evm.TU.chromosome_13.3356,0
evm.TU.chromosome_13.3357,1
evm.TU.chromosome_13.3358,1
evm.TU.chromosome_13.3359,1
evm.TU.chromosome_13.3360,1
evm.TU.chromosome_13.3361,0
evm.TU.chromosome_13.3362,1
evm.TU.chromosome_13.3364,1
evm.TU.chromosome_13.3365,0
evm.TU.chromosome_13.3366,1
evm.TU.chromosome_13.3367,0
evm.TU.chromosome_13.3368,0
evm.TU.chromosome_13.3369,0
evm.TU.chromosome_13.3370,1
evm.TU.chromosome_13.3371,1
evm.TU.chromosome_13.3372,0
evm.TU.chromosome_13.3373,1
evm.TU.chromosome_13.3377,0
evm.TU.chromosome_13.3378,1
evm.TU.chromosome_13.3379,0
evm.TU.chromosome_13.3380,0
evm.TU.chromosome_13.3381,1
evm.TU.chromosome_13.3383,0
evm.TU.chromosome_13.3384,1
evm.TU.chromosome_13.3385,0
evm.TU.chromosome_13.3386,0
evm.TU.chromosome_13.3387,1
evm.TU.chromosome_13.3388,1
evm.TU.chromosome_13.3389,0
evm.TU.chromosome_13.3390,1
evm.TU.chromosome_13.3391,1
evm.TU.chromosome_13.3392,0
evm.TU.chromosome_13.3393,1
evm.TU.chromosome_13.3394,0
evm.TU.chromosome_13.3395,1
evm.TU.chromosome_13.3396,1
